emotion,txt_cleaned
2.0,listening product_target qampa saying see yelp services going die sxsw far interesting
2.0,listening googles marissa mayer discuss new products including google hotpot watch yelp sxsw
2.0,apple set open popup shop core sxsw action geeks need love
2.0,apple set open popup shop core sxsw action theyre going sell sxsw
2.0,product_target set open popup shop core sxsw action sxsw product_target ipad retail
2.0,expecting see flood shiny new today line apple store around block sxsw
0.0,see product_target fail social another day okay product_target circles debuting sxsw today
1.0,product_target vp speak topic quick steps owning everything world sxsw
2.0,listening twit live sxsw also went boxee keg party product_target robots event saw tim ferris speak checked ebay hackathon
2.0,im going wait product_target know going better product_target sxsw
2.0,quotim fond ipadquot sxswi sxsw
0.0,futuremf trajan product_target destroyed lttitlegt tag websites seo open graph protocol added clean title tag instead sxsw
2.0,attending tv new media formula success sxsw seeing lot product_target around
2.0,product_target two austin stores week downtown presence changes sxsw popup store
1.0,product_target two austinarea retail locations anticipation gadget ipad sxsw gadgets
0.0,know u u selling weve never talked hate product check heyo product_target sxsw sxswi
2.0,unloading product_target store corner congress austin temp store sxsw dis awesome
0.0,product_target pop store line ridic sxsw
0.0,def could use ipad sxsw today tweeting via product_target sorta pretty much sux
2.0,used ipad product_target example good navigation uxdes sxsw
2.0,little need parents anymore comment child playing product_target connectedbrands sxsw
2.0,took video product_target street smart cover rad filming huge display nuts looks great playback sxsw
0.0,dense una vuelta por socialfuel sxsw para ver la gran diferenciart quotthe revolution clumsily translated googlequot
2.0,wishing sxsw see rumored demo new social network circles via
2.0,interrupt regularly scheduled sxsw geek programming big news google
2.0,interrupt regularly scheduled sxsw geek programming big news google sounds interesting
2.0,sxsw giving away product_target creator popular disc interactive create disc amp share twitter
2.0,sxsw weekend product_target release taking part either sadly sxsw
0.0,product_target werent cocky perhaps separate store sxsw would good idea guess dont need extra marketing
2.0,brilliant winwin austin sxsw
2.0,winner awesome got product_target sxsw via
1.0,sort wish popup product_target store sold actual apples joke sxsw
2.0,impressed product_target articulate relevant amp fun sxsw austin convention center
2.0,new product_target resourceful way connected hashable sxsw iphone droid
0.0,disgusted iphones battery life already pm blackberry going strong sxsw
2.0,ouch product_target v bing respect bing guy invited fill third chairsxsw
2.0,yes gowalla wins best andoid app team product_target choice awards thanks
0.0,thought quotsocialquot couldnt overblown sxsw google may announcing quotcirclesquot today
2.0,check mom product_target designing boomers sxsw
0.0,product_target classiest fascist company america really elegant sxsw rji
2.0,mintcom confines coding iphone product_target luxury didnt worry learning diff phone versions sxsw gsdm sxswmobileapps
2.0,winning free sxsw music sampler itunes tracks quotindustry favorites amp breakout artistsquot
2.0,awesome product_target maps sxsw great job product_target
2.0,got copy enchantment product_target kindle today excited thx keeping world enchanted glad youre sxsw
2.0,product_target outmarkets comers sxsw
2.0,product_target popup sxsw ordinance front line admission first step recovery
2.0,product_target popup shop sxsw cool
0.0,lost ipad corrupted product_target crazy hotels good times sxsw aus austinbergstrom
0.0,midday product_target midbattery outlet blocked immobile booth serves purpose taunt sxsw
2.0,im sorry going party sxsw product_target forever
2.0,ning amp mobile roadie thrilled offer unofficial sxsw insiders guide product_target fun austin
2.0,gt product_target people work people rather people work agileagency sxsw
2.0,find amp start impromptu parties sxsw cant wait til product_target app comes
2.0,quotpop upquot product_target store packed sxsw
2.0,oh quotwhile check new product_target thingquot sxsw strangeproblems
2.0,sweet google launch major new social network called circles possibly today sxsw
2.0,nice move product_target set open popup shop core sxsw action
2.0,big night come party product_target tonight sxsw bands food art interactive maps cc
0.0,sxsw novelty ipad news apps fades fast among digital delegates via sxsw xipad
2.0,thank picked book killer photoes product_target sxsw sxswchi sxswi
2.0,good work check latest stream apples store sxsw come
2.0,good news austin eats bbq iphone available itunes austin bbq sxsw sxswi
2.0,bout time new ubersocial iphone product_target store includes uberguide sxsw sponsored cont
2.0,good info improve website rankings advice product_target amp bing sxsw
2.0,oh god rumor product_target opening temporary store downtown austin sxsw ampipad launch
0.0,true product_target lost way caring much business vs users psych sxsw
2.0,cool rumor product_target open temporary store dt atx sxsw amp ipad launch
2.0,brilliant marketing quotapple opening temporary store downtown austinquot next world buy
2.0,brilliant ive meetings im line sxsw popup product_target store love place
2.0,congrats yes gowalla wins best andoid app team product_target choice awards thanks sxsw
2.0,love rumor product_target open temporary store dt atx sxsw amp ipad launch
2.0,well yeah music gt product_target nerds god cute girls everywherei love interactive ends music begins sxsw
0.0,shite product_target new ubersocial iphone product_target store includes uberguide sxsw cont
2.0,brilliant product_target setting popup store downtown austin sell tons sxsw attendees course
2.0,brilliant product_target set open popup shop core sxsw action theyre going sell sxsw
2.0,well done see tonight wrote hollergram ipad product_target sxsw
2.0,finally yeaayyy new ubersocial iphone product_target store includes uberguide sxsw sponsored mashable
2.0,begins story cool sxsw app also apple launching product_target temp store stay tuned love sxsw
2.0,wise apple opening temp store austin sxsw via
2.0,fyi breaking product_target launch major new social network called circlestoday via sxsw socialmedia
2.0,brillianti hope plenty ipadsrt apple open popup shop sxsw report sxsw
2.0,new wwwdivasanddorkscom best worlds product_target pop store invades sxsw sxsw
2.0,goodguide iphone product_target scans barcode rank environmental responsibility companynice pressuresmmnextgen sxsw
2.0,think im getting ready order product_target would spend attend sxsw
2.0,wow theyre really trying tempt pick product_target tomorrow apple sxsw austintx
0.0,know sxsw product_target started lying signal strength
2.0,wow thats dedication well im first line hours go product_target apple sxsw sleepy
0.0,nexus tmobile useful atampt sxsw many ppl product_target
2.0,googles scale tiny changes even colors blue meaningful theres optimum shade blue links sxsw
2.0,hey thats us gtgt go game launches doityourself product_target scavenger hunts via see sxsw
0.0,hmmcant twitter searches update hootsuite tweetdeck ipad sxsw
2.0,last day lp austin iphone product_target free travel sxswquot
2.0,ceo gowalla tells journey blinksale iconbuffet packrat product_target born lightbulb turned onsxsw
2.0,via sxsw product_target store sold everything except wifi white
2.0,cnnmoney sxsw computing device bigger ipad mobile space buzz wssxsw
2.0,look everyone zomg got product_target first day sxsw
2.0,sxsw app yet product_target version schedule
2.0,sxsw tried new ipad product_target beautiful ps thanks tvontheradio tix yall rock
2.0,studies players tell us quotpetting product_target makes happyquot tapworthy sxsw
